Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,last_weekly_sales
26,2012-02-17,23.9,3.703,11524.93,6005.06,1.04,3417.87,7086.22,137.25832,7.467,false,1081005.6342754364
26,2012-02-24,28.06,3.751,7373.92,5211.81,3.2,2716.45,4114.28,137.34111,7.467,false,965788.76121521
26,2012-03-02,22.49,3.827,20215.36,1400.8,7.35,15485.84,2581.11,137.42389,7.467,false,917924.4656829834
26,2012-03-09,29.03,3.876,4540.15,480.42,1.98,387.57,3900.33,137.50668,7.467,false,955641.7429904938
26,2012-03-16,35.06,3.867,6977.12,161.0,3.99,1535.17,2084.52,137.58438,7.467,false,1028569.0049324036
26,2012-03-23,49.97,3.889,4336.7,150.86,4.59,199.78,2239.64,137.65529,7.467,false,919503.3984680176
26,2012-03-30,33.33,3.921,8827.14,169.73,12.75,981.6,3196.41,137.7262,7.467,false,874790.6756725311
26,2012-04-06,33.35,3.957,8674.08,,33.85,1128.16,3852.6,137.7971,7.489,false,922018.426071167
26,2012-04-13,36.9,4.025,3766.78,2941.14,24.34,1103.96,2536.7,137.868,7.489,false,1116829.2229309082
26,2012-04-20,50.81,4.046,3275.87,865.21,36.58,154.69,3169.48,137.92307,7.489,false,889670.2937793732
26,2012-04-27,43.6,4.023,1946.7,32.65,21.62,24.1,2152.4,137.97813,7.489,false,923600.011795044
26,2012-05-04,40.29,3.991,11484.78,,78.04,2449.14,2488.39,138.0332,7.489,false,911969.0029711723
26,2012-05-11,47.11,3.947,8655.96,,108.57,842.81,2803.07,138.08827,7.489,false,946573.2773681879
26,2012-05-18,52.55,3.899,6622.21,,45.9,550.47,2648.76,138.10658,7.489,false,1062548.728012085
26,2012-05-25,58.2,3.85,7166.44,,240.75,1942.28,2272.3,138.1102,7.489,false,978082.837387085
26,2012-06-01,58.51,3.798,4810.9,3.0,110.44,662.3,2964.12,138.1138,7.489,false,1067310.746105194
26,2012-06-08,49.43,3.746,7908.98,54.6,16.57,689.29,4172.84,138.11742,7.489,false,1015853.030072689
26,2012-06-15,57.84,3.683,5833.29,153.8,254.03,851.83,3785.07,138.12953,7.489,false,1106176.8237287998
26,2012-06-22,63.04,3.629,5543.88,372.0,103.99,1901.89,6556.54,138.1629,7.489,false,1029248.2205696106
26,2012-06-29,60.71,3.577,3441.05,274.0,,256.82,2456.02,138.19627,7.489,false,1056282.9090499878
26,2012-07-06,64.94,3.538,4894.97,230.0,19.39,3309.33,5437.93,138.22963,7.405,false,1051190.4382476807
26,2012-07-13,64.47,3.561,6894.41,72.3,3.5,1114.8,1415.15,138.263,7.405,false,1180470.807650108
26,2012-07-20,66.75,3.61,3072.39,35.8,13.8,1032.75,3437.32,138.2332,7.405,false,1063149.7771387473
26,2012-07-27,64.12,3.701,3025.97,112.64,2.6,376.52,1155.13,138.20338,7.405,false,1049625.9006372057
26,2012-08-03,65.6,3.698,28330.0,49.21,42.09,8478.97,3544.06,138.17358,7.405,false,1031745.1367755122
26,2012-08-10,67.01,3.772,5732.23,17.6,6.45,1524.63,2439.95,138.14377,7.405,false,1090915.092168808
26,2012-08-17,65.54,3.84,2430.95,16.0,5.54,829.7,3038.77,138.18571,7.405,false,1121476.5137937162
26,2012-08-24,62.08,3.874,4507.08,33.6,149.46,1866.46,4685.63,138.28145,7.405,false,1068292.562498588
26,2012-08-31,63.69,3.884,13118.17,3.4,86.31,2176.09,2555.38,138.3772,7.405,false,1022704.2072238922
26,2012-09-07,61.58,3.921,4133.77,6.0,72.78,526.42,3514.48,138.47293,7.405,true,1053495.5134487152
26,2012-09-14,57.69,3.988,7606.73,,22.66,368.91,9072.93,138.5673,7.405,false,1081874.026957512
26,2012-09-21,52.68,4.056,6916.18,3.82,,228.31,7025.39,138.6534,7.405,false,986131.9429111481
26,2012-09-28,50.66,4.018,2409.15,7.64,0.22,1016.11,2465.17,138.7395,7.405,false,961084.0872211456
26,2012-10-05,54.07,4.027,3140.4,,3.24,1333.43,3283.83,138.8256,7.138,false,964726.373046875
26,2012-10-12,45.19,4.029,1269.8,,15.38,317.73,7746.76,138.9117,7.138,false,1095504.2598514557
26,2012-10-19,43.51,4.0,1697.09,,2.64,106.35,2481.19,138.83362,7.138,false,1044639.6949157715
26,2012-10-26,46.95,3.917,1827.16,35.87,50.0,478.93,2088.65,138.72816,7.138,false,975578.0213890076
27,2010-02-12,29.81,2.94,,,,,,135.4113,8.237,true,1874289.7863769531
27,2010-02-19,32.44,2.909,,,,,,135.46577,8.237,false,1745362.7189588547
27,2010-02-26,36.0,2.91,,,,,,135.51952,8.237,false,1945070.3327331543
27,2010-03-05,38.07,2.919,,,,,,135.57326,8.237,false,1390934.2762231827
27,2010-03-12,45.98,2.938,,,,,,135.627,8.237,false,1313729.719329834
27,2010-03-19,49.04,2.96,,,,,,135.66823,8.237,false,1925113.117553711
27,2010-03-26,52.34,2.963,,,,,,135.70737,8.237,false,1700627.964225769
27,2010-04-02,46.9,2.957,,,,,,135.7465,8.058,false,1836714.8449230194
27,2010-04-09,62.62,2.992,,,,,,135.78563,8.058,false,2053952.974363327
27,2010-04-16,54.95,3.01,,,,,,135.82726,8.058,false,1955814.1455590818
27,2010-04-23,53.91,3.021,,,,,,135.87216,8.058,false,1857500.970703125
27,2010-04-30,53.55,3.042,,,,,,135.91708,8.058,false,1850205.4640426636
27,2010-05-07,69.02,3.095,,,,,,135.962,8.058,false,1805885.0479221344
27,2010-05-14,53.82,3.112,,,,,,136.01039,8.058,false,1939458.837594986
27,2010-05-21,63.31,3.096,,,,,,136.07965,8.058,false,1842465.7737121582
27,2010-05-28,67.88,3.046,,,,,,136.14891,8.058,false,1836595.5706211329
27,2010-06-04,74.29,3.006,,,,,,136.21817,8.058,false,1962468.6721916199
27,2010-06-11,68.9,2.972,,,,,,136.28743,8.058,false,2073102.5975723267
27,2010-06-18,70.0,2.942,,,,,,136.32434,8.058,false,1873812.9254760742
27,2010-06-25,78.02,2.958,,,,,,136.34831,8.058,false,1887182.275024414
27,2010-07-02,76.25,2.958,,,,,,136.37228,7.982,false,1962625.012562275
27,2010-07-09,82.69,2.94,,,,,,136.39627,7.982,false,2024554.1138534546
27,2010-07-16,78.26,2.933,,,,,,136.41798,7.982,false,2119162.991344452
27,2010-07-23,81.56,2.924,,,,,,136.43669,7.982,false,1880691.6439819336
27,2010-07-30,79.78,2.932,,,,,,136.4554,7.982,false,1808250.714164734
27,2010-08-06,77.45,2.942,,,,,,136.4741,7.982,false,1816489.5441436768
27,2010-08-13,77.36,2.923,,,,,,136.49283,7.982,false,1908036.6732559204
27,2010-08-20,75.16,2.913,,,,,,136.52492,7.982,false,1864436.1311454773
27,2010-08-27,70.31,2.885,,,,,,136.55702,7.982,false,1936878.4540634155
27,2010-09-03,78.52,2.86,,,,,,136.58911,7.982,false,1870684.2108383179
27,2010-09-10,70.38,2.837,,,,,,136.62122,7.982,true,1908110.9093513489
27,2010-09-17,64.5,2.846,,,,,,136.6338,7.982,false,1913494.8150482178
27,2010-09-24,67.08,2.837,,,,,,136.63177,7.982,false,1629978.461769104
27,2010-10-01,70.19,2.84,,,,,,136.62976,8.021,false,1597002.7113761902
27,2010-10-08,57.78,2.903,,,,,,136.62773,8.021,false,1543532.8359909058
27,2010-10-15,58.38,2.999,,,,,,136.6402,8.021,false,1707662.8585357666
27,2010-10-22,52.82,3.049,,,,,,136.68887,8.021,false,1728388.211730957
27,2010-10-29,61.02,3.055,,,,,,136.73755,8.021,false,1693935.2968406677
27,2010-11-05,45.91,3.049,,,,,,136.78622,8.021,false,1688955.497882843
27,2010-11-12,45.9,3.065,,,,,,136.8349,8.021,false,1686010.02368927
27,2010-11-19,50.81,3.138,,,,,,136.77158,8.021,false,1828010.2377853394
27,2010-11-26,46.67,3.186,,,,,,136.68958,8.021,true,1704785.747390747
27,2010-12-03,41.81,3.2,,,,,,136.60757,8.021,false,2627910.73323822
27,2010-12-10,30.83,3.255,,,,,,136.52557,8.021,false,1884343.6824569702
27,2010-12-17,31.62,3.301,,,,,,136.52928,8.021,false,2139733.6931610107
27,2010-12-24,31.34,3.309,,,,,,136.59727,8.021,false,2350098.356842041
27,2010-12-31,29.59,3.336,,,,,,136.66527,8.021,true,3078162.070526123
27,2011-01-07,34.42,3.351,,,,,,136.73326,7.827,false,1440962.9996738434
27,2011-01-14,25.7,3.367,,,,,,136.80348,7.827,false,1568159.4855232239
27,2011-01-21,30.13,3.391,,,,,,136.88707,7.827,false,1532308.6215057373
27,2011-01-28,23.64,3.402,,,,,,136.97066,7.827,false,1517029.8837661743
27,2011-02-04,28.7,3.4,,,,,,137.05424,7.827,false,1421111.5452194214
27,2011-02-11,30.45,3.416,,,,,,137.13783,7.827,true,1628100.7910461426
27,2011-02-18,39.32,3.42,,,,,,137.25119,7.827,false,1636224.7729492188
27,2011-02-25,33.05,3.452,,,,,,137.37645,7.827,false,1709365.1805038452
27,2011-03-04,36.99,3.605,,,,,,137.50171,7.827,false,1688935.7017059326
27,2011-03-11,43.64,3.752,,,,,,137.62697,7.827,false,1656130.6610412598
27,2011-03-18,46.65,3.796,,,,,,137.7399,7.827,false,1613259.7737503052
27,2011-03-25,40.11,3.789,,,,,,137.8479,7.827,false,1624539.199104309
27,2011-04-01,37.27,3.811,,,,,,137.95589,7.725,false,1554651.0914993286
27,2011-04-08,46.87,3.895,,,,,,138.06389,7.725,false,1628868.276485443
27,2011-04-15,52.24,3.981,,,,,,138.16469,7.725,false,1689844.1726913452
27,2011-04-22,50.02,4.061,,,,,,138.2475,7.725,false,1727175.5973834991
27,2011-04-29,61.71,4.117,,,,,,138.3303,7.725,false,1921655.4812393188
27,2011-05-06,56.48,4.192,,,,,,138.41312,7.725,false,1642074.6398620605
27,2011-05-13,60.07,4.211,,,,,,138.49593,7.725,false,1757041.9779663086
27,2011-05-20,60.22,4.202,,,,,,138.58711,7.725,false,1763545.3262939453
27,2011-05-27,66.43,4.134,,,,,,138.67828,7.725,false,1725268.5676002502
27,2011-06-03,74.17,4.069,,,,,,138.76945,7.725,false,1820723.1571235657
27,2011-06-10,73.26,4.025,,,,,,138.86064,7.725,false,2053707.9998931885
27,2011-06-17,67.03,3.989,,,,,,139.00284,7.725,false,1817914.7038207054
27,2011-06-24,72.02,3.964,,,,,,139.18329,7.725,false,1814740.1019620895
27,2011-07-01,73.76,3.916,,,,,,139.36375,7.85,false,1811455.1465667486
27,2011-07-08,76.87,3.886,,,,,,139.5442,7.85,false,1949983.9292576313
27,2011-07-15,77.83,3.915,,,,,,139.70064,7.85,false,2000055.2715637088
27,2011-07-22,82.28,3.972,,,,,,139.79697,7.85,false,1762155.803092599
27,2011-07-29,79.41,4.004,,,,,,139.89331,7.85,false,1754879.447128296
27,2011-08-05,78.14,4.02,,,,,,139.98965,7.85,false,1744879.0566097274
27,2011-08-12,76.67,3.995,,,,,,140.08598,7.85,false,1747289.527417183
27,2011-08-19,72.97,3.942,,,,,,140.12892,7.85,false,1758437.974123001
27,2011-08-26,72.88,3.906,,,,,,140.16295,7.85,false,1781905.258083105
27,2011-09-02,71.44,3.879,,,,,,140.19699,7.85,false,2034400.7891426086
27,2011-09-09,70.93,3.93,,,,,,140.23102,7.85,true,1511717.5141410828
27,2011-09-16,69.65,3.937,,,,,,140.2735,7.85,false,1911470.8492736816
27,2011-09-23,63.61,3.899,,,,,,140.32726,7.85,false,1613773.912612915
27,2011-09-30,70.92,3.858,,,,,,140.381,7.85,false,1606208.676765442
27,2011-10-07,56.91,3.775,,,,,,140.43475,7.906,false,1599626.2775344849
27,2011-10-14,64.78,3.744,,,,,,140.47842,7.906,false,1672339.2650661469
27,2011-10-21,59.62,3.757,,,,,,140.46161,7.906,false,1682652.5084457397
27,2011-10-28,51.81,3.757,,,,,,140.4448,7.906,false,1689591.4490098953
27,2011-11-04,44.46,3.738,,,,,,140.42798,7.906,false,1710372.399269104
27,2011-11-11,49.69,3.719,10710.56,44021.61,475.3,4235.07,4920.65,140.41116,7.906,false,1621109.297203064
27,2011-11-18,51.42,3.717,32812.24,5487.82,143.88,567.08,14703.26,140.41278,7.906,false,1800728.084777832
27,2011-11-25,47.88,3.689,164.01,27.47,73934.06,24.22,540.56,140.42178,7.906,true,1723739.436843872
27,2011-12-02,50.55,3.666,5369.61,294.47,7008.02,3692.11,33247.0,140.43079,7.906,false,2504400.718093872
27,2011-12-09,46.28,3.627,4072.48,48.0,1800.87,1796.01,8867.17,140.43979,7.906,false,1806924.730723381
27,2011-12-16,40.68,3.611,7510.92,28.09,1049.3,1160.14,7853.48,140.47008,7.906,false,2014665.9872131348
27,2011-12-23,41.59,3.587,2415.4,239.89,1438.33,209.34,2976.85,140.52876,7.906,false,2205919.8640594482
27,2011-12-30,37.85,3.566,3650.53,50076.68,271.89,1009.78,1773.53,140.58745,7.906,true,2739019.769001484
27,2012-01-06,35.8,3.585,9235.59,29675.22,526.36,2399.37,6290.52,140.64613,8.009,false,1650604.5891113281
27,2012-01-13,41.3,3.666,8081.05,16237.87,542.46,643.15,6238.31,140.70482,8.009,false,1535287.4100341797
27,2012-01-20,30.35,3.705,2754.17,9280.81,465.77,2567.91,1550.34,140.80861,8.009,false,1492399.1259269714
27,2012-01-27,36.96,3.737,2789.03,4172.39,589.24,101.5,3857.29,140.9124,8.009,false,1542131.0488891602
27,2012-02-03,42.52,3.796,62172.73,6256.0,530.81,67474.85,6129.6,141.01619,8.009,false,1263534.8586730957
27,2012-02-10,37.86,3.826,15591.32,6206.22,249.82,14000.53,8024.91,141.11998,8.009,true,1564246.0191841125
27,2012-02-17,37.24,3.874,14655.15,10670.84,162.82,11286.99,1595.8,141.21404,8.009,false,1651605.3598012924
27,2012-02-24,41.74,3.917,16993.22,13384.32,9.6,8237.33,9045.21,141.30078,8.009,false,1606221.5702619553
27,2012-03-02,40.07,3.983,28652.29,3088.37,109.25,35364.08,4464.45,141.38754,8.009,false,1648602.3836135864
27,2012-03-09,44.32,4.021,14171.85,917.3,2.2,3614.57,4582.1,141.47429,8.009,false,1509323.0844106674
27,2012-03-16,49.6,4.021,7275.48,175.65,2.96,5193.68,2366.04,141.55478,8.009,false,1607343.401605606
27,2012-03-23,57.3,4.054,4142.06,506.34,5.17,917.38,3467.03,141.62694,8.009,false,1635984.0740346909
27,2012-03-30,49.4,4.098,12705.56,180.11,7.59,2943.99,3495.93,141.69908,8.009,false,1620839.3362846375
27,2012-04-06,48.73,4.143,10800.82,,101.35,3079.87,5692.72,141.77124,8.253,false,1615494.1380577087
27,2012-04-13,52.22,4.187,5139.48,4770.63,53.84,1532.47,4176.9,141.8434,8.253,false,1899013.3479557037
27,2012-04-20,62.62,4.17,12507.63,2681.1,99.95,1433.43,3244.98,141.90152,8.253,false,1650405.223751068
27,2012-04-27,52.33,4.163,6408.19,901.65,58.56,51.97,2182.32,141.95966,8.253,false,1639999.4589767456
27,2012-05-04,53.68,4.124,19913.55,,213.38,5895.46,4687.08,142.01779,8.253,false,1565498.8429031372
27,2012-05-11,58.97,4.055,10864.63,,244.98,2261.45,2840.03,142.07593,8.253,false,1669388.4418449402
27,2012-05-18,65.15,4.029,13340.68,,222.2,2225.5,2346.31,142.09702,8.253,false,1674306.3079910278
27,2012-05-25,64.77,3.979,11465.8,,380.15,2173.31,4183.07,142.10327,8.253,false,1707158.818691492
27,2012-06-01,73.4,3.915,10283.49,31.2,245.41,4069.79,2775.35,142.10954,8.253,false,1818906.7311771512
27,2012-06-08,64.05,3.871,12921.09,414.6,95.99,1666.88,7819.11,142.11581,8.253,false,1900638.6058592796
27,2012-06-15,69.52,3.786,9943.48,614.9,15.0,3382.44,6779.57,142.12926,8.253,false,1764756.3093400002
27,2012-06-22,73.23,3.722,9510.17,821.5,7.98,3928.13,6054.38,142.16064,8.253,false,1773500.564549446
27,2012-06-29,73.94,3.667,7582.01,585.9,,1019.28,3522.11,142.19203,8.253,false,1837884.7984595299
27,2012-07-06,82.08,3.646,12579.0,303.6,217.95,8280.23,7999.22,142.22343,8.239,false,1842555.3208796978
27,2012-07-13,78.95,3.689,7264.26,219.2,31.1,4489.18,3102.22,142.25482,8.239,false,2062224.927743435
27,2012-07-20,78.64,3.732,10835.89,164.46,21.51,3314.7,7302.33,142.23375,8.239,false,1755889.54139572
27,2012-07-27,76.01,3.82,8698.49,289.37,5.28,12205.87,3358.94,142.21269,8.239,false,1730913.6650189161
27,2012-08-03,75.22,3.819,39317.03,194.67,64.32,25462.22,3161.43,142.19164,8.239,false,1625883.707502842
27,2012-08-10,78.44,3.863,5892.89,148.66,14.01,4147.47,5611.07,142.17056,8.239,false,1705810.839126587
27,2012-08-17,76.51,3.963,4017.25,33.65,6.2,1753.64,6783.58,142.21574,8.239,false,1720537.2684574127
27,2012-08-24,72.93,3.997,4757.01,85.3,371.06,3090.86,8212.53,142.3106,8.239,false,1735339.5847988129
27,2012-08-31,75.0,4.026,25371.97,59.81,276.58,6582.38,5400.13,142.40544,8.239,false,1780443.3525755405
27,2012-09-07,76.0,4.076,18992.1,56.16,118.16,4511.15,7235.18,142.5003,8.239,true,1731935.4255952835
27,2012-09-14,68.72,4.088,17121.4,17.82,18.5,2384.18,4270.34,142.59389,8.239,false,1840955.2194280624
27,2012-09-21,66.1,4.203,18287.65,63.82,677.64,6039.37,3359.1,142.67981,8.239,false,1519604.5074961856
27,2012-09-28,64.92,4.158,26306.03,39.82,55.24,11296.93,12954.12,142.76575,8.239,false,1557485.7489738464
27,2012-10-05,64.5,4.151,16670.04,,40.02,5385.32,6733.38,142.85168,8.0,false,1540687.6253051758
27,2012-10-12,55.4,4.186,2177.62,,7.22,863.01,7931.82,142.93762,8.0,false,1591816.8913269043
27,2012-10-19,56.53,4.153,2639.32,,4.77,575.48,3147.23,142.86336,8.0,false,1660081.2901716232
27,2012-10-26,58.99,4.071,7756.75,206.45,100.0,731.23,2174.84,142.7624,8.0,false,1620374.2435474396
28,2010-02-12,47.87,2.946,,,,,,126.49626,13.975,true,1672352.2834033966
28,2010-02-19,54.83,2.915,,,,,,126.52628,13.975,false,1558968.4922180176
28,2010-02-26,50.23,2.825,,,,,,126.552284,13.975,false,1491300.4173607826
28,2010-03-05,53.77,2.987,,,,,,126.578285,13.975,false,1542173.3283081055
28,2010-03-12,50.11,2.925,,,,,,126.60429,13.975,false,1608435.4561605453
28,2010-03-19,59.57,3.054,,,,,,126.60664,13.975,false,1326877.1055297852
28,2010-03-26,60.06,3.083,,,,,,126.605064,13.975,false,1279819.43019104
28,2010-04-02,59.84,3.086,,,,,,126.603485,14.099,false,1245268.7757263184
28,2010-04-09,59.25,3.09,,,,,,126.601906,14.099,false,1441559.4071655273
28,2010-04-16,64.95,3.109,,,,,,126.5621,14.099,false,1382359.206817627
28,2010-04-23,64.55,3.05,,,,,,126.47134,14.099,false,1268240.6647827625
28,2010-04-30,67.38,3.105,,,,,,126.38057,14.099,false,1244177.2177971601
28,2010-05-07,70.15,3.127,,,,,,126.2898,14.099,false,1186971.0190358162
28,2010-05-14,68.44,3.145,,,,,,126.20855,14.099,false,1532893.2207336426
28,2010-05-21,76.2,3.12,,,,,,126.18439,14.099,false,1245898.743713379
28,2010-05-28,67.84,3.058,,,,,,126.160225,14.099,false,1217923.713470459
28,2010-06-04,81.39,2.941,,,,,,126.13606,14.099,false,1176588.2489318848
28,2010-06-11,90.84,2.949,,,,,,126.1119,14.099,false,1543678.0066833496
28,2010-06-18,81.06,3.043,,,,,,126.114,14.099,false,1348995.1712036133
28,2010-06-25,87.27,3.084,,,,,,126.1266,14.099,false,1267619.0630493164
28,2010-07-02,91.98,3.105,,,,,,126.1392,14.18,false,1231025.0706176758
28,2010-07-09,90.37,3.1,,,,,,126.1518,14.18,false,1399960.1633911133
28,2010-07-16,97.18,3.094,,,,,,126.1498,14.18,false,1340293.8760051727
28,2010-07-23,99.22,3.112,,,,,,126.12836,14.18,false,1225336.413269043
28,2010-07-30,96.31,3.017,,,,,,126.1069,14.18,false,1205884.9695587158
28,2010-08-06,92.95,3.123,,,,,,126.08545,14.18,false,1150204.7053833008
28,2010-08-13,87.01,3.159,,,,,,126.064,14.18,false,1523101.3752281666
28,2010-08-20,92.81,3.041,,,,,,126.076645,14.18,false,1218688.0915527344
28,2010-08-27,93.19,3.129,,,,,,126.08929,14.18,false,1195897.5987854004
28,2010-09-03,83.12,3.087,,,,,,126.10194,14.18,false,1191585.9195861816
28,2010-09-10,83.63,3.044,,,,,,126.11458,14.18,true,1523410.7085208893
28,2010-09-17,82.45,3.028,,,,,,126.14547,14.18,false,1246062.1797599792
28,2010-09-24,81.77,2.939,,,,,,126.19003,14.18,false,1159812.3484191895
28,2010-10-01,85.2,3.001,,,,,,126.2346,14.313,false,1111797.2038116455
28,2010-10-08,71.82,3.013,,,,,,126.27917,14.313,false,1203080.4074697495
28,2010-10-15,75.0,2.976,,,,,,126.326675,14.313,false,1334571.875823021
28,2010-10-22,68.85,3.014,,,,,,126.381546,14.313,false,1158062.992843628
28,2010-10-29,61.09,3.016,,,,,,126.43642,14.313,false,1120619.3194084167
28,2010-11-05,65.49,3.129,,,,,,126.49129,14.313,false,1231688.4717712402
28,2010-11-12,57.79,3.13,,,,,,126.54616,14.313,false,1501663.2644195557
28,2010-11-19,58.18,3.161,,,,,,126.6072,14.313,false,1266460.451177597
28,2010-11-26,47.66,3.162,,,,,,126.669266,14.313,true,1179315.7193832397
28,2010-12-03,43.33,3.041,,,,,,126.73133,14.313,false,1937033.475276947
28,2010-12-10,50.01,3.203,,,,,,126.7934,14.313,false,1447916.2879543304
28,2010-12-17,52.77,3.236,,,,,,126.879486,14.313,false,1466164.48727417
28,2010-12-24,52.02,3.236,,,,,,126.98358,14.313,false,1510443.617034912
28,2010-12-31,45.64,3.148,,,,,,127.08768,14.313,true,2026026.4098787308
28,2011-01-07,37.64,3.287,,,,,,127.19177,14.021,false,1090558.5699949265
28,2011-01-14,43.15,3.312,,,,,,127.300934,14.021,false,1402902.4577178955
28,2011-01-21,53.53,3.223,,,,,,127.44048,14.021,false,1098286.6037750244
28,2011-01-28,50.74,3.342,,,,,,127.58003,14.021,false,1079669.1122083664
28,2011-02-04,45.14,3.348,,,,,,127.71958,14.021,false,1127859.6853599548
28,2011-02-11,51.3,3.381,,,,,,127.85913,14.021,true,1564897.3297233582
28,2011-02-18,53.35,3.43,,,,,,127.99525,14.021,false,1397301.3806495667
28,2011-02-25,48.45,3.53,,,,,,128.13,14.021,false,1514828.8146820068
28,2011-03-04,51.72,3.674,,,,,,128.26476,14.021,false,1311796.9044914246
28,2011-03-11,57.75,3.818,,,,,,128.3995,14.021,false,1723736.9078645706
28,2011-03-18,64.21,3.692,,,,,,128.51219,14.021,false,1380836.359512329
28,2011-03-25,54.4,3.909,,,,,,128.61606,14.021,false,1286413.716448307
28,2011-04-01,63.63,3.772,,,,,,128.71994,13.736,false,1201059.7302918434
28,2011-04-08,64.47,4.003,,,,,,128.8238,13.736,false,1336838.4117116928
28,2011-04-15,57.63,3.868,,,,,,128.91074,13.736,false,1414713.5019760132
28,2011-04-22,72.12,4.134,,,,,,128.9553,13.736,false,1240126.0619049072
28,2011-04-29,68.27,4.151,,,,,,128.99986,13.736,false,1297452.0083904266
28,2011-05-06,68.4,4.193,,,,,,129.04443,13.736,false,1222367.8996400833
28,2011-05-13,70.93,4.202,,,,,,129.089,13.736,false,1515890.3897705078
28,2011-05-20,66.59,4.169,,,,,,129.07568,13.736,false,1253316.2999343872
28,2011-05-27,76.67,4.087,,,,,,129.06235,13.736,false,1151282.3132162094
28,2011-06-03,71.81,4.031,,,,,,129.04903,13.736,false,1160043.9738106132
28,2011-06-10,78.72,3.981,,,,,,129.0357,13.736,false,1403779.251815796
28,2011-06-17,86.84,3.935,,,,,,129.0432,13.736,false,1339972.8237009048
28,2011-06-24,88.95,3.898,,,,,,129.0663,13.736,false,1268503.4825134277
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,false,1208809.337020874
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,false,1319054.5719280243
28,2011-07-15,88.1,3.692,,,,,,129.13383,13.503,false,1459655.8516235352
28,2011-07-22,91.17,3.794,,,,,,129.15077,13.503,false,1197373.1347045898
28,2011-07-29,93.29,3.805,,,,,,129.16771,13.503,false,1165870.5313501358
28,2011-08-05,90.61,3.803,,,,,,129.18465,13.503,false,1114530.287428379
28,2011-08-12,91.04,3.701,,,,,,129.20158,13.503,false,1523870.8953552246
28,2011-08-19,91.74,3.743,,,,,,129.24059,13.503,false,1218764.9366645813
28,2011-08-26,94.61,3.74,,,,,,129.28326,13.503,false,1200019.7468795776
28,2011-09-02,93.66,3.798,,,,,,129.32594,13.503,false,1166479.5112390518
28,2011-09-09,88.0,3.913,,,,,,129.3686,13.503,true,1468871.4977912903
28,2011-09-16,76.36,3.918,,,,,,129.4306,13.503,false,1310086.9946994781
28,2011-09-23,82.95,3.789,,,,,,129.51833,13.503,false,1159212.1028203964
28,2011-09-30,83.26,3.877,,,,,,129.60606,13.503,false,1109105.914513588
28,2011-10-07,70.44,3.827,,,,,,129.6938,12.89,false,1120731.7567567825
28,2011-10-14,67.31,3.805,,,,,,129.77065,12.89,false,1557314.5725221634
28,2011-10-21,73.05,3.842,,,,,,129.78217,12.89,false,1220984.9326934814
28,2011-10-28,67.41,3.727,,,,,,129.79367,12.89,false,1203172.0579109192
28,2011-11-04,59.77,3.828,,,,,,129.80519,12.89,false,1242746.0619459152
28,2011-11-11,48.76,3.824,22860.64,12223.82,343.77,20834.37,9895.33,129.81671,12.89,false,1576654.6781921387
28,2011-11-18,54.2,3.813,6772.46,1654.68,86.01,1068.35,9835.85,129.82683,12.89,false,1402654.9584150314
28,2011-11-25,53.25,3.622,2232.08,179.73,61319.72,513.76,1790.89,129.8364,12.89,true,1255081.2097768784
28,2011-12-02,52.5,3.701,10392.61,75.0,2241.11,6243.02,19374.19,129.84596,12.89,false,1929738.2750959396
28,2011-12-09,42.17,3.644,6628.73,21.0,140.19,6168.78,14073.59,129.85553,12.89,false,1368130.347290039
28,2011-12-16,43.29,3.6,2429.88,18.24,347.78,573.31,6432.36,129.89807,12.89,false,1467024.287454605
28,2011-12-23,45.4,3.541,2135.31,1.53,752.34,499.0,5674.11,129.98454,12.89,false,1429954.663324356
28,2011-12-30,44.64,3.428,5218.93,49826.06,155.37,1011.54,7761.98,130.07103,12.89,true,1796203.49559021
28,2012-01-06,50.43,3.599,5155.86,19549.51,218.29,636.73,5218.5,130.15752,12.187,false,1270036.547235489
28,2012-01-13,48.07,3.657,4649.73,1843.24,45.3,869.64,7935.42,130.244,12.187,false,1466046.0576820374
28,2012-01-20,46.2,3.66,5177.01,1280.59,23.75,716.52,6009.03,130.27922,12.187,false,1161190.2897748947
28,2012-01-27,50.43,3.675,1657.67,887.0,30.97,222.42,4291.52,130.31445,12.187,false,1129540.4761505127
28,2012-02-03,50.58,3.702,44998.1,3682.17,182.6,39241.63,16008.79,130.34967,12.187,false,1132948.4840049744
28,2012-02-10,52.27,3.722,20097.48,2774.5,66.42,16822.46,8228.86,130.3849,12.187,true,1531599.429394722
28,2012-02-17,51.8,3.781,20868.41,6880.29,7.84,7685.11,11114.94,130.45462,12.187,false,1572966.1530456543
28,2012-02-24,53.13,3.95,9687.54,3338.06,,847.07,6736.61,130.5502,12.187,false,1501503.6827964783
28,2012-03-02,52.27,4.178,23765.08,872.4,3.5,12645.96,4736.14,130.6458,12.187,false,1323487.9088020325
28,2012-03-09,54.54,4.25,11431.91,101.02,6.93,2060.55,9332.74,130.74138,12.187,false,1451740.571176529
28,2012-03-16,64.44,4.273,8243.42,44.26,6.68,3641.11,3645.65,130.82619,12.187,false,1680764.0634117126
